Identifiant station,Nom station,Station en fonctionnement,Capacité de la station,Nombre bornettes libres,Nombre total vélos disponibles,Vélos mécaniques disponibles,Vélos électriques disponibles,Borne de paiement disponible,Retour vélib possible,Actualisation de la donnée,Coordonnées géographiques,Nom communes équipées,Code INSEE communes équipées,Densite de la Station,hour,latitude,longitude,arrondissement
16039,Exelmans - Versailles,OUI,47,15,32,23,9,OUI,OUI,2025-03-13 09:59:52+00:00,"48.84097491091973, 2.264390252530575",Paris,75056,0.6808510638297872,10,48.84097491091973,2.264390252530575,16.0
19101,Square Simon Bolivar,OUI,23,20,3,1,2,OUI,OUI,2025-03-13 10:01:10+00:00,"48.875089888322, 2.3826304078102",Paris,75056,0.13043478260869565,10,48.875089888322,2.3826304078102,19.0
11002,Roquette - Thiéré,OUI,22,1,21,16,5,OUI,OUI,2025-03-13 10:01:27+00:00,"48.85507930579506, 2.3733686318721463",Paris,75056,0.9545454545454546,10,48.85507930579506,2.3733686318721463,11.0
14138,Porte de Vanves,OUI,29,25,4,1,3,OUI,OUI,2025-03-13 09:55:31+00:00,"48.828012849445, 2.3056878894567",Paris,75056,0.13793103448275862,10,48.828012849445,2.3056878894567,14.0
12111,Claude Decaen - Cannebière,OUI,27,25,2,0,2,OUI,OUI,2025-03-13 09:59:45+00:00,"48.83761417037952, 2.397253782195704",Paris,75056,0.07407407407407407,10,48.83761417037952,2.397253782195704,12.0
46003,Conservatoire de Musique,OUI,24,2,22,19,3,OUI,OUI,2025-03-13 10:01:27+00:00,"48.77093586667601, 2.4034014344215398",Choisy-le-Roi,94022,0.9166666666666666,10,48.77093586667601,2.4034014344215398,Hors Paris
8034,Berri - Haussmann,OUI,34,3,31,11,20,OUI,OUI,2025-03-13 09:59:24+00:00,"48.874746047357135, 2.3082953318953514",Paris,75056,0.9117647058823529,10,48.874746047357135,2.3082953318953514,8.0
41209,Cimetière de Fontenay-sous-Bois,OUI,15,15,0,0,0,OUI,OUI,2025-03-13 09:59:14+00:00,"48.84706173362218, 2.4787822365760808",Fontenay-sous-Bois,94033,0.0,10,48.84706173362218,2.4787822365760808,Hors Paris
19043,Delphine Seyrig - Général Leclerc,OUI,51,45,6,2,4,OUI,OUI,2025-03-13 09:57:52+00:00,"48.893923963057865, 2.39790290594101",Pantin,93055,0.11764705882352941,10,48.893923963057865,2.39790290594101,19.0
13001,Port-Royal - Hôpital du Val-de-Grâce,OUI,17,13,4,0,4,OUI,OUI,2025-03-13 10:00:10+00:00,"48.837668272811, 2.3448138346607",Paris,75056,0.23529411764705882,10,48.837668272811,2.3448138346607,13.0
18107,Chartres - La Charbonnière,OUI,34,34,0,0,0,OUI,OUI,2025-03-13 09:57:34+00:00,"48.8847601, 2.3534657",Paris,75056,0.0,10,48.8847601,2.3534657,18.0
15054,Lecourbe - Jean Maridor,OUI,18,15,3,2,1,OUI,OUI,2025-03-13 10:01:15+00:00,"48.83796366147599, 2.2877392172813416",Paris,75056,0.16666666666666666,10,48.83796366147599,2.2877392172813416,15.0
12128,Pyramide - Ecole du Breuil,OUI,33,27,6,2,4,OUI,OUI,2025-03-13 09:58:24+00:00,"48.82237977153955, 2.4586871266365056",Paris,75056,0.18181818181818182,10,48.82237977153955,2.4586871266365056,12.0
15106,Grenelle - Violet,OUI,34,18,16,14,2,OUI,OUI,2025-03-13 09:55:03+00:00,"48.84993035512154, 2.294612042605877",Paris,75056,0.47058823529411764,10,48.84993035512154,2.294612042605877,15.0
31022,Mairie de Montreuil,OUI,51,49,2,2,0,OUI,OUI,2025-03-13 09:58:36+00:00,"48.86131452758348, 2.440614402294159",Montreuil,93048,0.0392156862745098,10,48.86131452758348,2.440614402294159,Hors Paris
2111,Chabanais - Petits Champs,OUI,29,1,28,22,6,OUI,OUI,2025-03-13 09:58:10+00:00,"48.86703740186721, 2.336716018617153",Paris,75056,0.9655172413793104,10,48.86703740186721,2.336716018617153,2.0
46002,Rouget de Lisle,OUI,35,3,32,16,16,OUI,OUI,2025-03-13 09:55:42+00:00,"48.764615483395254, 2.4071189761161804",Choisy-le-Roi,94022,0.9142857142857143,10,48.764615483395254,2.4071189761161804,Hors Paris
18022,Marcadet - Barbès,OUI,34,33,1,0,1,OUI,OUI,2025-03-13 10:00:36+00:00,"48.890451120965, 2.3490573929687",Paris,75056,0.029411764705882353,10,48.890451120965,2.3490573929687,18.0
10016,Récollets - Square Villemin,OUI,17,13,4,2,2,OUI,OUI,2025-03-13 10:00:10+00:00,"48.875034655883944, 2.359801238597928",Paris,75056,0.23529411764705882,10,48.875034655883944,2.359801238597928,10.0
14012,Sibelle - Alésia,OUI,37,36,1,0,1,OUI,OUI,2025-03-13 09:58:57+00:00,"48.826701758539215, 2.3384983465075493",Paris,75056,0.02702702702702703,10,48.826701758539215,2.3384983465075493,14.0
31009,Place Du Général De Gaulle,OUI,25,24,1,0,1,OUI,OUI,2025-03-13 09:58:11+00:00,"48.8687591, 2.4329931",Montreuil,93048,0.04,10,48.8687591,2.4329931,Hors Paris
10042,Enghien - Faubourg Poissonnière,OUI,32,6,26,16,10,OUI,OUI,2025-03-13 09:55:29+00:00,"48.872420063053, 2.3483952362828",Paris,75056,0.8125,10,48.872420063053,2.3483952362828,10.0
33017,Anatole France - President Roosevelt,OUI,25,17,8,5,3,OUI,OUI,2025-03-13 10:00:52+00:00,"48.9155156, 2.3814103",Aubervilliers,93001,0.32,10,48.9155156,2.3814103,Hors Paris
17203,Place de la Porte de Champeret,OUI,28,9,19,18,1,OUI,OUI,2025-03-13 10:00:01+00:00,"48.886062068226, 2.2917001576821",Paris,75056,0.6785714285714286,10,48.886062068226,2.2917001576821,17.0
15042,Henry Farman,OUI,16,3,13,11,2,OUI,OUI,2025-03-13 09:56:58+00:00,"48.83372430280548, 2.2713854536414146",Paris,75056,0.8125,10,48.83372430280548,2.2713854536414146,15.0
4016,Lobau - Hôtel de Ville,OUI,59,2,57,47,10,OUI,OUI,2025-03-13 10:01:22+00:00,"48.8562118, 2.3532536",Paris,75056,0.9661016949152542,10,48.8562118,2.3532536,4.0
18011,Pajol - Place Herbert,OUI,39,39,0,0,0,OUI,OUI,2025-03-13 09:58:25+00:00,"48.8927825, 2.3635598",Paris,75056,0.0,10,48.8927825,2.3635598,18.0
8045,Place de la Reine Astrid,OUI,56,21,35,16,19,OUI,OUI,2025-03-13 10:00:00+00:00,"48.864920982538, 2.3025491823859",Paris,75056,0.625,10,48.864920982538,2.3025491823859,8.0
33102,Gabriel Péri - Francisco Ferrer,OUI,17,16,1,0,1,OUI,OUI,2025-03-13 09:53:01+00:00,"48.88633710236977, 2.407338917255402",Le Pré-Saint-Gervais,93061,0.058823529411764705,10,48.88633710236977,2.407338917255402,Hors Paris
15133,Saint Lambert - Blomet,OUI,25,19,6,4,2,OUI,OUI,2025-03-13 09:58:33+00:00,"48.83659148147257, 2.2930556908249855",Paris,75056,0.24,10,48.83659148147257,2.2930556908249855,15.0
42706,Roger Salengro - Fontainebleau,OUI,25,24,1,0,1,OUI,OUI,2025-03-13 10:00:41+00:00,"48.814548697325, 2.3611663654447",Le Kremlin-Bicêtre,94043,0.04,10,48.814548697325,2.3611663654447,Hors Paris
15110,Place Robert Guillemard,OUI,22,3,19,18,1,OUI,OUI,2025-03-13 09:59:05+00:00,"48.836191728066666, 2.2811267160086417",Paris,75056,0.8636363636363636,10,48.836191728066666,2.2811267160086417,15.0
18003,Cimetière de Montmartre,OUI,43,41,2,0,2,OUI,OUI,2025-03-13 09:54:01+00:00,"48.886472466142, 2.3328901827335",Paris,75056,0.046511627906976744,10,48.886472466142,2.3328901827335,18.0
15104,Hôpital Européen Georges Pompidou,OUI,64,6,58,49,9,OUI,OUI,2025-03-13 10:00:59+00:00,"48.837695319163, 2.2753742337227",Paris,75056,0.90625,10,48.837695319163,2.2753742337227,15.0
20131,Repos - Cimetière du Père Lachaise,OUI,33,32,1,1,0,OUI,OUI,2025-03-13 09:53:59+00:00,"48.859358523593, 2.3896131366845",Paris,75056,0.030303030303030304,10,48.859358523593,2.3896131366845,20.0
5018,Mutualité,OUI,37,10,27,21,6,OUI,OUI,2025-03-13 09:59:37+00:00,"48.848225572724, 2.3502873256803",Paris,75056,0.7297297297297297,10,48.848225572724,2.3502873256803,5.0
21015,Nationale - Place Jules Guesde,OUI,23,4,19,10,9,OUI,OUI,2025-03-13 10:00:27+00:00,"48.82753962462998, 2.2416052222251897",Boulogne-Billancourt,92012,0.8260869565217391,10,48.82753962462998,2.2416052222251897,Hors Paris
19103,Manin - Carrières d'Amérique,OUI,17,16,1,0,1,OUI,OUI,2025-03-13 09:59:09+00:00,"48.88467214209463, 2.3919698596000676",Paris,75056,0.058823529411764705,10,48.88467214209463,2.3919698596000676,19.0
5028,Censier - Jardin des Plantes,OUI,28,4,24,21,3,OUI,OUI,2025-03-13 09:57:32+00:00,"48.84107178161383, 2.355475388467312",Paris,75056,0.8571428571428571,10,48.84107178161383,2.355475388467312,5.0
12114,Victor Hugo - Jeanne Jugan,OUI,28,25,3,1,2,OUI,OUI,2025-03-13 09:54:59+00:00,"48.843949064031825, 2.415081394834419",Paris,75056,0.10714285714285714,10,48.843949064031825,2.415081394834419,12.0
22203,Tertres - Fontaine,OUI,27,26,1,0,1,OUI,OUI,2025-03-13 09:59:52+00:00,"48.787553654715644, 2.306235730648041",Bagneux,92007,0.037037037037037035,10,48.787553654715644,2.306235730648041,Hors Paris
21312,Lucie Aubrac - Fort,OUI,30,30,0,0,0,OUI,OUI,2025-03-13 09:53:01+00:00,"48.818144834008976, 2.271184623241425",Issy-les-Moulineaux,92040,0.0,10,48.818144834008976,2.271184623241425,Hors Paris
1119,Cossonnerie - Sébastopol,OUI,23,10,13,7,6,OUI,OUI,2025-03-13 09:57:09+00:00,"48.86132665908402, 2.349419631063938",Paris,75056,0.5652173913043478,10,48.86132665908402,2.349419631063938,1.0
14008,Mouton Duvernet - Général Leclerc,OUI,26,24,2,0,2,OUI,OUI,2025-03-13 10:01:02+00:00,"48.831632518293, 2.3293121159077",Paris,75056,0.07692307692307693,10,48.831632518293,2.3293121159077,14.0
1020,Cambon - Rivoli,OUI,34,3,31,17,14,OUI,OUI,2025-03-13 10:00:27+00:00,"48.866143390992, 2.3251800647137",Paris,75056,0.9117647058823529,10,48.866143390992,2.3251800647137,1.0
18028,Championnet - Vauvenargues,OUI,31,30,1,0,1,OUI,OUI,2025-03-13 09:59:49+00:00,"48.89401874744574, 2.3319872841238976",Paris,75056,0.03225806451612903,10,48.89401874744574,2.3319872841238976,18.0
20115,Louis Lumière - Porte de Bagnolet,OUI,20,20,0,0,0,OUI,OUI,2025-03-13 09:53:28+00:00,"48.86431136000005, 2.4105210229754443",Paris,75056,0.0,10,48.86431136000005,2.4105210229754443,20.0
8017,Rocher - Laborde,OUI,65,51,14,9,5,OUI,OUI,2025-03-13 10:00:17+00:00,"48.87590240712654, 2.322616316378116",Paris,75056,0.2153846153846154,10,48.87590240712654,2.322616316378116,8.0
22402,Jean Jaurès - Salvador Allende,OUI,42,39,3,0,3,OUI,OUI,2025-03-13 09:59:54+00:00,"48.821475594736775, 2.3026576638221745",Malakoff,92046,0.07142857142857142,10,48.821475594736775,2.3026576638221745,Hors Paris
5124,Erasme - Ulm,OUI,22,2,20,0,20,OUI,OUI,2025-03-13 10:01:16+00:00,"48.84264375274712, 2.3445946723222733",Paris,75056,0.9090909090909091,10,48.84264375274712,2.3445946723222733,5.0
9116,Victoire - Chaussée d'Antin,OUI,24,1,23,9,14,OUI,OUI,2025-03-13 09:59:23+00:00,"48.875065791004396, 2.3316738009452824",Paris,75056,0.9583333333333334,10,48.875065791004396,2.3316738009452824,9.0
14106,Marc Sangnier - Porte de Vanves,OUI,20,20,0,0,0,OUI,OUI,2025-03-13 10:01:27+00:00,"48.825218683556734, 2.3107116669416428",Paris,75056,0.0,10,48.825218683556734,2.3107116669416428,14.0
17013,Legendre - Dulong,OUI,23,22,1,0,1,OUI,OUI,2025-03-13 09:57:16+00:00,"48.885325169402904, 2.316423766314984",Paris,75056,0.043478260869565216,10,48.885325169402904,2.316423766314984,17.0
18046,Etienne Jodelle - Saint Ouen,OUI,32,31,1,0,1,OUI,OUI,2025-03-13 09:52:17+00:00,"48.88794016394694, 2.326124420314341",Paris,75056,0.03125,10,48.88794016394694,2.326124420314341,18.0
11026,Chemin Vert - Saint-Maur,OUI,44,42,2,0,2,OUI,OUI,2025-03-13 09:57:00+00:00,"48.86112461407359, 2.381299026310444",Paris,75056,0.045454545454545456,10,48.86112461407359,2.381299026310444,11.0
22406,Guy Môquet - Etienne Dolet,OUI,22,21,1,0,1,OUI,OUI,2025-03-13 09:58:03+00:00,"48.81527009991819, 2.298078276995073",Malakoff,92046,0.045454545454545456,10,48.81527009991819,2.298078276995073,Hors Paris
32604,Square du Théâtre du Garde-Chasse,OUI,50,48,2,0,2,OUI,OUI,2025-03-13 09:56:10+00:00,"48.881287375060616, 2.420119643211365",Les Lilas,93045,0.04,10,48.881287375060616,2.420119643211365,Hors Paris
31102,Boissière - Etienne Dolet,OUI,20,19,1,1,0,OUI,OUI,2025-03-13 10:01:13+00:00,"48.876111, 2.4677312",Montreuil,93048,0.05,10,48.876111,2.4677312,Hors Paris
23006,Jules Guesde - Alsace,OUI,23,3,20,10,10,OUI,OUI,2025-03-13 09:58:34+00:00,"48.890566275506, 2.2950777411461",Levallois-Perret,92044,0.8695652173913043,10,48.890566275506,2.2950777411461,Hors Paris
8054,Bertie Albrecht - Hoche,OUI,32,12,20,8,12,OUI,OUI,2025-03-13 09:56:18+00:00,"48.87614039826388, 2.301303138307601",Paris,75056,0.625,10,48.87614039826388,2.301303138307601,8.0
17105,Place Madeleine Daniélou,OUI,42,16,26,19,7,OUI,OUI,2025-03-13 10:01:00+00:00,"48.883498, 2.282015",Paris,75056,0.6190476190476191,10,48.883498,2.282015,17.0
15109,Cevennes - Bergers,OUI,28,20,8,5,3,OUI,OUI,2025-03-13 10:01:25+00:00,"48.84240765130395, 2.281037718057633",Paris,75056,0.2857142857142857,10,48.84240765130395,2.281037718057633,15.0
9010,Rochechouart lamartine,OUI,23,18,5,0,5,OUI,OUI,2025-03-13 09:57:55+00:00,"48.876719895109, 2.344393021854",Paris,75056,0.21739130434782608,10,48.876719895109,2.344393021854,9.0
21209,Molière - République,OUI,30,28,2,0,2,OUI,OUI,2025-03-13 09:54:21+00:00,"48.81111581390707, 2.3145738624448158",Montrouge,92049,0.06666666666666667,10,48.81111581390707,2.3145738624448158,Hors Paris
11105,Parmentier - République,OUI,21,16,5,1,4,OUI,OUI,2025-03-13 09:59:46+00:00,"48.8644954, 2.3750124",Paris,75056,0.23809523809523808,10,48.8644954,2.3750124,11.0
21005,Hôtel de Ville de Boulogne Billancourt,OUI,25,6,19,9,10,OUI,OUI,2025-03-13 09:54:41+00:00,"48.83495885166784, 2.2416803240776066",Boulogne-Billancourt,92012,0.76,10,48.83495885166784,2.2416803240776066,Hors Paris
16108,Sablons - Georges Mandel,OUI,38,35,3,1,2,OUI,OUI,2025-03-13 09:54:17+00:00,"48.863875, 2.28189",Paris,75056,0.07894736842105263,10,48.863875,2.28189,16.0
35010,Hoche - Jean Lolive,OUI,20,15,5,3,2,OUI,OUI,2025-03-13 09:59:30+00:00,"48.89110239200789, 2.402843534946442",Pantin,93055,0.25,10,48.89110239200789,2.402843534946442,Hors Paris
17125,Marie-Georges Picquart - Pereire,OUI,31,25,6,2,4,OUI,OUI,2025-03-13 09:58:48+00:00,"48.88863669349711, 2.3111706599593163",Paris,75056,0.1935483870967742,10,48.88863669349711,2.3111706599593163,17.0
42014,Place Marcel Cachin,OUI,32,3,29,25,4,OUI,OUI,2025-03-13 09:58:45+00:00,"48.81411442356866, 2.39090770483017",Ivry-sur-Seine,94041,0.90625,10,48.81411442356866,2.39090770483017,Hors Paris
16136,Théophile Gautier - François Millet,OUI,27,22,5,2,3,OUI,OUI,2025-03-13 10:01:07+00:00,"48.85034821320644, 2.273029983043671",Paris,75056,0.18518518518518517,10,48.85034821320644,2.273029983043671,16.0
14124,David Weill - Parc Montsouris,OUI,22,19,3,1,2,OUI,OUI,2025-03-13 10:01:08+00:00,"48.821092374256104, 2.333725690841675",Paris,75056,0.13636363636363635,10,48.821092374256104,2.333725690841675,14.0
19032,Villette - Belleville,OUI,39,36,3,2,1,OUI,OUI,2025-03-13 09:59:08+00:00,"48.8726877314, 2.376461327076",Paris,75056,0.07692307692307693,10,48.8726877314,2.376461327076,19.0
21006,Marcelin Berthelot,OUI,27,20,7,4,3,OUI,OUI,2025-03-13 10:01:20+00:00,"48.8415473058801, 2.233161628246308",Boulogne-Billancourt,92012,0.25925925925925924,10,48.8415473058801,2.233161628246308,Hors Paris
19022,Marché Secrétan,OUI,25,21,4,2,2,OUI,OUI,2025-03-13 10:01:23+00:00,"48.88125496379482, 2.373463287949562",Paris,75056,0.16,10,48.88125496379482,2.373463287949562,19.0
44013,Edouard Tremblay - Julian Grimaux,OUI,30,27,3,2,1,OUI,OUI,2025-03-13 09:53:49+00:00,"48.781383825117, 2.3723508417606",Vitry-sur-Seine,94081,0.1,10,48.781383825117,2.3723508417606,Hors Paris
22003,Beffroy,OUI,26,5,21,4,17,OUI,OUI,2025-03-13 09:59:41+00:00,"48.886591074488, 2.2613945603371",Neuilly-sur-Seine,92051,0.8076923076923077,10,48.886591074488,2.2613945603371,Hors Paris
6025,Assas - Rennes,OUI,32,11,21,11,10,OUI,OUI,2025-03-13 10:00:45+00:00,"48.8492084999386, 2.32851454623001",Paris,75056,0.65625,10,48.8492084999386,2.32851454623001,6.0
44003,Gabriel Péri - Danielle Casanova,OUI,20,5,15,9,6,OUI,OUI,2025-03-13 09:58:17+00:00,"48.790114, 2.4025777",Vitry-sur-Seine,94081,0.75,10,48.790114,2.4025777,Hors Paris
21008,Victor Hugo - Galliéni,OUI,33,20,13,13,0,OUI,OUI,2025-03-13 09:57:33+00:00,"48.838020154411, 2.2460845112801",Boulogne-Billancourt,92012,0.3939393939393939,10,48.838020154411,2.2460845112801,Hors Paris
15034,Lakanal - Commerce,OUI,48,11,37,36,1,OUI,OUI,2025-03-13 09:57:54+00:00,"48.84442462786544, 2.294059172272682",Paris,75056,0.7708333333333334,10,48.84442462786544,2.294059172272682,15.0
20134,Lieutenant Chauré - Etienne Marey,OUI,19,19,0,0,0,OUI,OUI,2025-03-13 10:00:38+00:00,"48.86746195408435, 2.405970990657807",Paris,75056,0.0,10,48.86746195408435,2.405970990657807,20.0
48010,Karl Marx,OUI,16,2,14,4,10,OUI,OUI,2025-03-13 09:53:47+00:00,"48.784527937293184, 2.3646667979455587",Villejuif,94076,0.875,10,48.784527937293184,2.3646667979455587,Hors Paris
24001,Arche - Léonard de Vinci,OUI,28,14,14,8,6,OUI,OUI,2025-03-13 09:53:27+00:00,"48.89790972494496, 2.2383723043644914",Courbevoie,92026,0.5,10,48.89790972494496,2.2383723043644914,Hors Paris
41202,Gare Rer de Fontenay sous Bois,OUI,59,51,8,2,6,OUI,OUI,2025-03-13 10:00:57+00:00,"48.8436279, 2.4630465",Fontenay-sous-Bois,94033,0.13559322033898305,10,48.8436279,2.4630465,Hors Paris
22016,Charles de Gaulle - Sablonville,OUI,26,11,15,7,8,OUI,OUI,2025-03-13 10:01:25+00:00,"48.87991924860035, 2.2763770446181297",Neuilly-sur-Seine,92051,0.5769230769230769,10,48.87991924860035,2.2763770446181297,Hors Paris
42021,Raspail - Manufacture des Oeillets,OUI,29,5,24,24,0,OUI,OUI,2025-03-13 10:01:22+00:00,"48.8094458, 2.3903009",Ivry-sur-Seine,94041,0.8275862068965517,10,48.8094458,2.3903009,Hors Paris
14136,Auguste Cain - Jean Moulin,OUI,40,39,1,0,1,OUI,OUI,2025-03-13 09:57:52+00:00,"48.82577028927573, 2.3210415244102482",Paris,75056,0.025,10,48.82577028927573,2.3210415244102482,14.0
35020,Marcelle - Thalie,OUI,20,20,0,0,0,OUI,OUI,2025-03-13 09:58:18+00:00,"48.8835462, 2.4137883",Pantin,93055,0.0,10,48.8835462,2.4137883,Hors Paris
32302,Chemin Vert - Fraternité,OUI,20,17,3,1,2,OUI,OUI,2025-03-13 09:58:25+00:00,"48.877141208359035, 2.4461565166711807",Romainville,93063,0.15,10,48.877141208359035,2.4461565166711807,Hors Paris
25003,Henri Ste-Claire Déville - Paul Héroult,OUI,21,7,14,6,8,OUI,OUI,2025-03-13 10:01:16+00:00,"48.892663, 2.172411",Rueil-Malmaison,92063,0.6666666666666666,10,48.892663,2.172411,Hors Paris
10014,Marseille - Beaurepaire,OUI,46,4,42,30,12,OUI,OUI,2025-03-13 09:58:46+00:00,"48.871624306962985, 2.3639265082738348",Paris,75056,0.9130434782608695,10,48.871624306962985,2.3639265082738348,10.0
31003,Paris - Emile Zola,OUI,29,29,0,0,0,OUI,OUI,2025-03-13 10:01:11+00:00,"48.854898095789295, 2.4186685681343083",Montreuil,93048,0.0,10,48.854898095789295,2.4186685681343083,Hors Paris
11035,Parmentier - Abel Rabaud,OUI,49,49,0,0,0,OUI,OUI,2025-03-13 10:01:04+00:00,"48.86921273836114, 2.371688821240712",Paris,75056,0.0,10,48.86921273836114,2.371688821240712,11.0
11030,Oberkampf - République,OUI,21,19,2,0,2,OUI,OUI,2025-03-13 10:01:26+00:00,"48.86531608707, 2.37611478491",Paris,75056,0.09523809523809523,10,48.86531608707,2.37611478491,11.0
16040,Exelmans - Michel-Ange,OUI,31,12,19,15,4,OUI,OUI,2025-03-13 10:01:23+00:00,"48.84309486651855, 2.2597770800669053",Paris,75056,0.6129032258064516,10,48.84309486651855,2.2597770800669053,16.0
11039,Richard Lenoir - Jean-Pierre Timbaud,OUI,35,16,19,19,0,OUI,OUI,2025-03-13 10:00:59+00:00,"48.865804276686, 2.3693370749669",Paris,75056,0.5428571428571428,10,48.865804276686,2.3693370749669,11.0
22006,Pierret - Madrid,OUI,27,2,25,14,11,OUI,OUI,2025-03-13 09:59:32+00:00,"48.882976576876565, 2.260125767248034",Neuilly-sur-Seine,92051,0.9259259259259259,10,48.882976576876565,2.260125767248034,Hors Paris
19024,Botzaris - Parc des Buttes Chaumont,OUI,20,18,2,0,2,OUI,OUI,2025-03-13 09:53:24+00:00,"48.877951, 2.381464",Paris,75056,0.1,10,48.877951,2.381464,19.0
17028,Reims - Raymond Pitet,OUI,36,17,19,16,3,OUI,OUI,2025-03-13 10:00:34+00:00,"48.8888, 2.296319",Paris,75056,0.5277777777777778,10,48.8888,2.296319,17.0
41601,Général De Gaulle - Alouette,OUI,23,20,3,1,2,OUI,OUI,2025-03-13 10:01:05+00:00,"48.839109, 2.4175664",Saint-Mandé,94067,0.13043478260869565,10,48.839109,2.4175664,Hors Paris
42302,Aristide Briand - Gare de Bagneux,OUI,20,18,2,1,1,OUI,OUI,2025-03-13 09:57:31+00:00,"48.79387269664978, 2.321148812770844",Cachan,94016,0.1,10,48.79387269664978,2.321148812770844,Hors Paris
15021,Joseph Liouville - Croix Nivert,OUI,63,41,22,22,0,OUI,OUI,2025-03-13 10:00:59+00:00,"48.844835471244416, 2.297508493065834",Paris,75056,0.3492063492063492,10,48.844835471244416,2.297508493065834,15.0
19029,Seine - Flandre,OUI,18,17,1,0,1,OUI,OUI,2025-03-13 09:57:19+00:00,"48.886785741479684, 2.3746193200349808",Paris,75056,0.05555555555555555,10,48.886785741479684,2.3746193200349808,19.0
18009,Jean-François Lépine - Stephenson,OUI,22,20,2,0,2,OUI,OUI,2025-03-13 09:51:06+00:00,"48.88611466796807, 2.356855627529275",Paris,75056,0.09090909090909091,10,48.88611466796807,2.356855627529275,18.0
32003,Wilson - Métallurgie,OUI,28,10,18,11,7,OUI,OUI,2025-03-13 09:59:58+00:00,"48.909423010092326, 2.3584435880184174",Saint-Denis,93066,0.6428571428571429,10,48.909423010092326,2.3584435880184174,Hors Paris
43005,Gare RER de Vincennes,OUI,48,25,23,7,16,OUI,OUI,2025-03-13 10:00:20+00:00,"48.847563015126106, 2.433383166790009",Vincennes,94080,0.4791666666666667,10,48.847563015126106,2.433383166790009,Hors Paris
21104,Madame de Sanzillon - Mozart,OUI,22,1,21,11,10,OUI,OUI,2025-03-13 10:00:54+00:00,"48.90379820774301, 2.3187401890754704",Clichy,92024,0.9545454545454546,10,48.90379820774301,2.3187401890754704,Hors Paris
21701,Larmeroux - Baudelaire,OUI,28,28,0,0,0,OUI,OUI,2025-03-13 09:56:42+00:00,"48.816939911292, 2.2809894804846",Vanves,92075,0.0,10,48.816939911292,2.2809894804846,Hors Paris
42504,Gare RER de Gentilly,OUI,30,27,3,1,2,OUI,OUI,2025-03-13 09:59:44+00:00,"48.814280450380224, 2.3410347104072575",Gentilly,94037,0.1,10,48.814280450380224,2.3410347104072575,Hors Paris
16008,Galilée - Kléber,OUI,30,13,17,3,14,OUI,OUI,2025-03-13 09:58:55+00:00,"48.867411865714, 2.2907813801148",Paris,75056,0.5666666666666667,10,48.867411865714,2.2907813801148,16.0
26013,Quai du docteur Dervaux,OUI,26,16,10,9,1,OUI,OUI,2025-03-13 09:57:20+00:00,"48.910482, 2.297998",Asnières-sur-Seine,92004,0.38461538461538464,10,48.910482,2.297998,Hors Paris
